1.000000000000000000e+00 1.000000000000000000e+00 9.859858524157651118e+03
1.500000000000000000e+00 1.500000000000000000e+00 3.975347700805948989e+03
2.000000000000000000e+00 2.000000000000000000e+00 1.964198665270976107e+03
2.500000000000000000e+00 2.500000000000000000e+00 1.131111805274782000e+03
3.000000000000000000e+00 3.000000000000000000e+00 7.243596173947620400e+02
3.500000000000000000e+00 3.500000000000000000e+00 4.866438377358346656e+02
4.000000000000000000e+00 4.000000000000000000e+00 3.490198574797851165e+02
4.500000000000000000e+00 4.500000000000000000e+00 2.566842923419644080e+02
5.000000000000000000e+00 5.000000000000000000e+00 6.928960097418458872e+02
5.500000000000000000e+00 5.500000000000000000e+00 6.236315017085948966e+02
6.000000000000000000e+00 6.000000000000000000e+00 5.023568759173560352e+02
6.500000000000000000e+00 6.500000000000000000e+00 4.074528307837698549e+02
7.000000000000000000e+00 7.000000000000000000e+00 3.356563930368206456e+02
7.500000000000000000e+00 7.500000000000000000e+00 2.811011991685527391e+02
8.000000000000000000e+00 8.000000000000000000e+00 2.374585205125695779e+02
8.500000000000000000e+00 8.500000000000000000e+00 2.023772452262026604e+02
9.000000000000000000e+00 9.000000000000000000e+00 1.740654728220776803e+02
9.500000000000000000e+00 9.500000000000000000e+00 1.509429114258722109e+02
1.000000000000000000e+01 1.000000000000000000e+01 1.318558884747343143e+02
1.050000000000000000e+01 1.050000000000000000e+01 1.157180036811794253e+02
1.100000000000000000e+01 1.100000000000000000e+01 1.021768879332669400e+02
1.150000000000000000e+01 1.150000000000000000e+01 9.072361773232091764e+01
1.200000000000000000e+01 1.200000000000000000e+01 8.096538299660598170e+01
1.250000000000000000e+01 1.250000000000000000e+01 7.259555561017235448e+01
1.300000000000000000e+01 1.300000000000000000e+01 6.537229306675138218e+01
1.350000000000000000e+01 1.350000000000000000e+01 5.910302670759991628e+01
1.400000000000000000e+01 1.400000000000000000e+01 5.363306973278634615e+01
1.450000000000000000e+01 1.450000000000000000e+01 4.883715038013544785e+01
1.500000000000000000e+01 1.500000000000000000e+01 4.461304927885205274e+01
1.550000000000000000e+01 1.550000000000000000e+01 4.085082306970036115e+01
1.600000000000000000e+01 1.600000000000000000e+01 3.751194466562979102e+01
1.650000000000000000e+01 1.650000000000000000e+01 3.453768924044116773e+01
1.700000000000000000e+01 1.700000000000000000e+01 3.187892620936151999e+01
1.750000000000000000e+01 1.750000000000000000e+01 2.949432886326892955e+01
1.800000000000000000e+01 1.800000000000000000e+01 2.734895737808587413e+01
1.850000000000000000e+01 1.850000000000000000e+01 2.541312958405359623e+01
1.900000000000000000e+01 1.900000000000000000e+01 2.366151519522454194e+01
1.950000000000000000e+01 1.950000000000000000e+01 2.207240481018725120e+01
2.000000000000000000e+01 2.000000000000000000e+01 2.062711652892621572e+01
2.050000000000000000e+01 2.050000000000000000e+01 1.931067714748859743e+01
2.100000000000000000e+01 2.100000000000000000e+01 1.810774193796162379e+01
2.150000000000000000e+01 2.150000000000000000e+01 1.700615075112706265e+01
2.200000000000000000e+01 2.200000000000000000e+01 1.599528935327381340e+01
2.250000000000000000e+01 2.250000000000000000e+01 1.506586334176280140e+01
2.300000000000000000e+01 2.300000000000000000e+01 1.420970926342381446e+01
2.350000000000000000e+01 2.350000000000000000e+01 1.341963616094846046e+01
2.400000000000000000e+01 2.400000000000000000e+01 1.268929212033111753e+01
2.450000000000000000e+01 2.450000000000000000e+01 1.201305145029872179e+01
2.500000000000000000e+01 2.500000000000000000e+01 1.138591895948126620e+01
2.550000000000000000e+01 2.550000000000000000e+01 1.080344845926103581e+01
2.600000000000000000e+01 2.600000000000000000e+01 1.026167314811632991e+01
2.650000000000000000e+01 2.650000000000000000e+01 9.757045956082514238e+00
2.700000000000000000e+01 2.700000000000000000e+01 9.286388268151316794e+00
2.750000000000000000e+01 2.750000000000000000e+01 8.846845720352924047e+00
2.800000000000000000e+01 2.800000000000000000e+01 8.435849985376750126e+00
2.850000000000000000e+01 2.850000000000000000e+01 8.051085646375984339e+00
2.900000000000000000e+01 2.900000000000000000e+01 7.690461406299252012e+00
2.950000000000000000e+01 2.950000000000000000e+01 7.352085002179151729e+00
3.000000000000000000e+01 3.000000000000000000e+01 7.034241294400581879e+00
3.050000000000000000e+01 3.050000000000000000e+01 6.737961926961410164e+00
3.100000000000000000e+01 3.100000000000000000e+01 6.458978932281774554e+00
