1.000000000000000000e+00 1.000000000000000000e+00 4.655995309729975816e+03
1.500000000000000000e+00 1.500000000000000000e+00 1.570236923936511403e+03
2.000000000000000000e+00 2.000000000000000000e+00 7.072778044243573277e+02
2.500000000000000000e+00 2.500000000000000000e+00 3.762884302251515010e+02
3.000000000000000000e+00 3.000000000000000000e+00 2.236203369125263123e+02
3.500000000000000000e+00 3.500000000000000000e+00 1.433853329554824825e+02
4.000000000000000000e+00 4.000000000000000000e+00 9.739286279511911459e+01
4.500000000000000000e+00 4.500000000000000000e+00 2.481257115864949867e+02
5.000000000000000000e+00 5.000000000000000000e+00 1.882059578847789965e+02
5.500000000000000000e+00 5.500000000000000000e+00 1.457596556676828357e+02
6.000000000000000000e+00 6.000000000000000000e+00 1.151465694601989469e+02
6.500000000000000000e+00 6.500000000000000000e+00 9.263599846304144592e+01
7.000000000000000000e+00 7.000000000000000000e+00 7.569285072339368980e+01
7.500000000000000000e+00 7.500000000000000000e+00 6.266651348732980864e+01
8.000000000000000000e+00 8.000000000000000000e+00 5.246890110578613786e+01
8.500000000000000000e+00 8.500000000000000000e+00 4.436329642312674082e+01
9.000000000000000000e+00 9.000000000000000000e+00 3.784253679401052040e+01
9.500000000000000000e+00 9.500000000000000000e+00 3.254108272574483607e+01
1.000000000000000000e+01 1.000000000000000000e+01 2.818917504355718862e+01
1.050000000000000000e+01 1.050000000000000000e+01 2.458482053598869754e+01
1.100000000000000000e+01 1.100000000000000000e+01 2.157447095510373813e+01
1.150000000000000000e+01 1.150000000000000000e+01 1.904069383062252285e+01
1.200000000000000000e+01 1.200000000000000000e+01 1.689281685214604778e+01
1.250000000000000000e+01 1.250000000000000000e+01 1.506008623659022660e+01
1.300000000000000000e+01 1.300000000000000000e+01 1.348675001953317221e+01
1.350000000000000000e+01 1.350000000000000000e+01 1.212847881617053680e+01
1.400000000000000000e+01 1.400000000000000000e+01 1.094972890386730136e+01
1.450000000000000000e+01 1.450000000000000000e+01 9.921777852818481236e+00
1.500000000000000000e+01 1.500000000000000000e+01 9.021245965747617390e+00
1.550000000000000000e+01 1.550000000000000000e+01 8.228981620146733178e+00
1.600000000000000000e+01 1.600000000000000000e+01 7.529217202897775074e+00
1.650000000000000000e+01 1.650000000000000000e+01 6.908863983670416431e+00
1.700000000000000000e+01 1.700000000000000000e+01 6.356989489199904142e+00
1.750000000000000000e+01 1.750000000000000000e+01 5.864415367624419950e+00
1.800000000000000000e+01 1.800000000000000000e+01 5.423398495628233285e+00
1.850000000000000000e+01 1.850000000000000000e+01 5.027376484280662972e+00
1.900000000000000000e+01 1.900000000000000000e+01 4.670763351077374281e+00
1.950000000000000000e+01 1.950000000000000000e+01 4.348784528420916118e+00
2.000000000000000000e+01 2.000000000000000000e+01 4.057342909534203734e+00
2.050000000000000000e+01 2.050000000000000000e+01 3.792909921969161768e+00
2.100000000000000000e+01 2.100000000000000000e+01 3.552436086148140326e+00
2.150000000000000000e+01 2.150000000000000000e+01 3.333274725343011724e+00
2.200000000000000000e+01 2.200000000000000000e+01 3.133120987515879641e+00
2.250000000000000000e+01 2.250000000000000000e+01 2.949961642114867555e+00
2.300000000000000000e+01 2.300000000000000000e+01 2.782033102832337512e+00
2.350000000000000000e+01 2.350000000000000000e+01 2.627786193556734151e+00
2.400000000000000000e+01 2.400000000000000000e+01 2.485856465648175195e+00
2.450000000000000000e+01 2.450000000000000000e+01 2.355039103970547831e+00
2.500000000000000000e+01 2.500000000000000000e+01 2.234267640804145305e+00
2.550000000000000000e+01 2.550000000000000000e+01 2.122595841437284303e+00
2.600000000000000000e+01 2.600000000000000000e+01 2.019182240979451759e+00
2.650000000000000000e+01 2.650000000000000000e+01 1.923276904951444655e+00
2.700000000000000000e+01 2.700000000000000000e+01 1.834210061276194015e+00
2.750000000000000000e+01 2.750000000000000000e+01 1.751382312127728103e+00
2.800000000000000000e+01 2.800000000000000000e+01 1.674256183589260427e+00
2.850000000000000000e+01 2.850000000000000000e+01 1.602348811490400982e+00
2.900000000000000000e+01 2.900000000000000000e+01 1.535225594922163816e+00
2.950000000000000000e+01 2.950000000000000000e+01 1.472494676177055872e+00
3.000000000000000000e+01 3.000000000000000000e+01 1.413802128348617515e+00
3.050000000000000000e+01 3.050000000000000000e+01 1.358827712626439865e+00
3.100000000000000000e+01 3.100000000000000000e+01 1.307281014737711411e+00
3.150000000000000000e+01 3.150000000000000000e+01 1.258898234650127845e+00
3.200000000000000000e+01 3.200000000000000000e+01 1.213439415419901524e+00
3.250000000000000000e+01 3.250000000000000000e+01 1.170685981622781702e+00
3.300000000000000000e+01 3.300000000000000000e+01 1.130438562424275206e+00
3.350000000000000000e+01 3.350000000000000000e+01 1.092515062940824455e+00
3.400000000000000000e+01 3.400000000000000000e+01 1.056748952616842097e+00
3.450000000000000000e+01 3.450000000000000000e+01 1.022987743647826742e+00
3.500000000000000000e+01 3.500000000000000000e+01 9.910916361426079790e-01
3.550000000000000000e+01 3.550000000000000000e+01 9.609323098412015929e-01
3.600000000000000000e+01 3.600000000000000000e+01 9.323918448743343523e-01
3.650000000000000000e+01 3.650000000000000000e+01 9.053617563380683686e-01
3.700000000000000000e+01 3.700000000000000000e+01 8.797421294199931907e-01
3.750000000000000000e+01 3.750000000000000000e+01 8.554408435027721636e-01
3.800000000000000000e+01 3.800000000000000000e+01 8.323728751267016612e-01
3.850000000000000000e+01 3.850000000000000000e+01 8.104596709504545693e-01
3.900000000000000000e+01 3.900000000000000000e+01 7.896285829375621068e-01
3.950000000000000000e+01 3.950000000000000000e+01 7.698123589393643940e-01
4.000000000000000000e+01 4.000000000000000000e+01 7.509486826646272206e-01
4.050000000000000000e+01 4.050000000000000000e+01 7.329798765735590083e-01
4.100000000000000000e+01 4.100000000000000000e+01 7.158528385327413979e-01
4.150000000000000000e+01 4.150000000000000000e+01 6.995182770511589876e-01
4.200000000000000000e+01 4.200000000000000000e+01 6.839302890583071060e-01
4.250000000000000000e+01 4.250000000000000000e+01 6.690460942094195174e-01
4.300000000000000000e+01 4.300000000000000000e+01 6.548257924616147641e-01
4.350000000000000000e+01 4.350000000000000000e+01 6.412321426786901091e-01
4.400000000000000000e+01 4.400000000000000000e+01 6.282303602573855450e-01
4.450000000000000000e+01 4.450000000000000000e+01 6.157879319763985837e-01
4.500000000000000000e+01 4.500000000000000000e+01 6.038744464545753310e-01
4.550000000000000000e+01 4.550000000000000000e+01 5.924614387692130890e-01
4.600000000000000000e+01 4.600000000000000000e+01 5.815222479318872262e-01
4.650000000000000000e+01 4.650000000000000000e+01 5.710318860496651494e-01
4.700000000000000000e+01 4.700000000000000000e+01 5.609669181158966067e-01
4.750000000000000000e+01 4.750000000000000000e+01 5.513053514787229492e-01
4.800000000000000000e+01 4.800000000000000000e+01 5.420265341282354266e-01
4.850000000000000000e+01 4.850000000000000000e+01 5.331110610263634086e-01
4.900000000000000000e+01 4.900000000000000000e+01 5.245406877778827637e-01
4.950000000000000000e+01 4.950000000000000000e+01 5.162982510077223086e-01
5.000000000000000000e+01 5.000000000000000000e+01 5.083675948695330904e-01
5.050000000000000000e+01 5.050000000000000000e+01 5.007335141422026847e-01
5.100000000000000000e+01 5.100000000000000000e+01 4.933817234823027476e-01
5.150000000000000000e+01 5.150000000000000000e+01 4.862987648133453855e-01
5.200000000000000000e+01 5.200000000000000000e+01 4.794719424025730148e-01
5.250000000000000000e+01 5.250000000000000000e+01 4.728892731275286532e-01
5.300000000000000000e+01 5.300000000000000000e+01 4.665394403949291169e-01
5.350000000000000000e+01 5.350000000000000000e+01 4.604117514150181667e-01
5.400000000000000000e+01 5.400000000000000000e+01 4.544960975609248499e-01
5.450000000000000000e+01 5.450000000000000000e+01 4.487829175663978210e-01
5.500000000000000000e+01 5.500000000000000000e+01 4.432631633368217527e-01
5.550000000000000000e+01 5.550000000000000000e+01 4.379282681679455003e-01
5.600000000000000000e+01 5.600000000000000000e+01 4.327701171844441363e-01
5.650000000000000000e+01 5.650000000000000000e+01 4.277810198264723751e-01
5.700000000000000000e+01 5.700000000000000000e+01 4.229536842268952213e-01
5.750000000000000000e+01 5.750000000000000000e+01 4.182811933351498479e-01
5.800000000000000000e+01 5.800000000000000000e+01 4.137569826556662389e-01
5.850000000000000000e+01 5.850000000000000000e+01 4.093748194797168227e-01
5.900000000000000000e+01 5.900000000000000000e+01 4.051287834995294102e-01
5.950000000000000000e+01 5.950000000000000000e+01 4.010132487025315218e-01
6.000000000000000000e+01 6.000000000000000000e+01 3.970228664518929973e-01
6.050000000000000000e+01 6.050000000000000000e+01 3.931525505767198836e-01
6.100000000000000000e+01 6.100000000000000000e+01 3.893974662096807426e-01
6.150000000000000000e+01 6.150000000000000000e+01 3.857530146037522756e-01
6.200000000000000000e+01 6.200000000000000000e+01 3.822148191008117868e-01
6.250000000000000000e+01 6.250000000000000000e+01 3.787787126233965185e-01
6.300000000000000000e+01 6.300000000000000000e+01 3.754407259675982544e-01
6.350000000000000000e+01 6.350000000000000000e+01 3.721970768398037976e-01
6.400000000000000000e+01 6.400000000000000000e+01 3.690441595845622702e-01
6.450000000000000000e+01 6.450000000000000000e+01 3.659785355548947350e-01
6.500000000000000000e+01 6.500000000000000000e+01 3.629969240802042307e-01
6.550000000000000000e+01 6.550000000000000000e+01 3.600961939903534192e-01
6.600000000000000000e+01 6.600000000000000000e+01 3.572733556576526137e-01
6.650000000000000000e+01 6.650000000000000000e+01 3.545255535213915343e-01
6.700000000000000000e+01 6.700000000000000000e+01 3.518500590622310464e-01
6.750000000000000000e+01 6.750000000000000000e+01 3.492442641961745475e-01
6.800000000000000000e+01 6.800000000000000000e+01 3.467056750601136272e-01
6.850000000000000000e+01 6.850000000000000000e+01 3.442319061630007004e-01
6.900000000000000000e+01 6.900000000000000000e+01 3.418206748785696525e-01
6.950000000000000000e+01 6.950000000000000000e+01 3.394697962573116068e-01
7.000000000000000000e+01 7.000000000000000000e+01 3.371771781369936050e-01
7.050000000000000000e+01 7.050000000000000000e+01 3.349408165324898046e-01
7.100000000000000000e+01 7.100000000000000000e+01 3.327587912870694220e-01
7.150000000000000000e+01 7.150000000000000000e+01 3.306292619685503587e-01
7.200000000000000000e+01 7.200000000000000000e+01 3.285504639948664263e-01
7.250000000000000000e+01 7.250000000000000000e+01 3.265207049746951529e-01
7.300000000000000000e+01 7.300000000000000000e+01 3.245383612497748649e-01
7.350000000000000000e+01 7.350000000000000000e+01 3.226018746264564530e-01
7.400000000000000000e+01 7.400000000000000000e+01 3.207097492848824394e-01
7.450000000000000000e+01 7.450000000000000000e+01 3.188605488549818845e-01
7.500000000000000000e+01 7.500000000000000000e+01 3.170528936491841532e-01
